job_number,job_type,job_description,bldg_type,occ_init,occ_prop,occ_category,stories_init,stories_prop,zoningsft_init,zoningsft_prop,units_init,units_prop,units_net,units_complete,units_incomplete,co_earliest_effectivedate,co_latest_effectivedate,co_latest_certtype,co_latest_units,status,status_date,status_a,status_d,status_p,status_q,status_r,status_x,address_house,address_street,address,bin,bbl,boro,geo_address_house,geo_address_street,geo_address,geo_bin,geo_bbl,geo_boro,geo_cd,geo_ntacode2010,geo_censusblock2010,geo_csd,geo_council,x_dcpedited,x_mixeduse,x_inactive,x_outlier,x_geomsource,x_reason,latitude,longitude,geom,row_number
320850414,Alteration,1 STORY ADDITION TO AN EXISTING 3 STORY RESIDENTIAL BUILDING,OTHERS,Residential,Residential: Multi-Family,Residential,3,4,4028,1469,3,8,5,0,,,,,,Withdrawn,05/19/2014 12:00:00 AM,11/27/2013,11/27/2013,,,,,337,MELROSE STREET,337 MELROSE STREET,3071980,3031580041,Brooklyn,337,MELROSE STREET,337 MELROSE STREET,3071980,3031580041,3,304,BK77,427,32,34,,,false,,BBL geosupport,,40.7036270903844,-73.9284594133139,0101000020E61000002BF607E16B7B52C0E5E3D673105A4440,2
420316768,New Building,NEW BUILDING.,1-2-3 FAMILY,Empty Lot,Residential: 1 & 2 Family,Residential,0,2,0,3042,0,1,1,0,,,,,,In progress,12/02/2011 12:00:00 AM,01/18/2011,01/18/2011,12/02/2011,,,,33,BEACH 219 STREET,33 BEACH 219 STREET,4466068,4163500400,Queens,33,BEACH 219 STREET,33 BEACH 219 STREET,4466068,4163500400,4,414,QN10,91601,27,32,,,true,,BBL geosupport,,40.5568821107366,-73.9207298968144,0101000020E61000001BD1163DED7A52C0A9ABBAE947474440,2
520039299,New Building,"PLANS AND APPLICATIONS FILED HEREWITH FOR DETACHED ONE CAR GARAGE.  C.C., FENCE AND BPP FILED IN CONJUNCTION WITH 2 FAMILY RESIDENCE UNDER SAME ADDRESS.  FILED IN CONJUNCTION WITH BPP#520027328.",1-2-3 FAMILY,Empty Lot,Residential: 1 & 2 Family,Residential,0,1,0,2250,0,2,2,2,0,2012-07-26,2012-07-26,C- CO,2,Complete,07/26/2012 12:00:00 AM,06/15/2010,06/15/2010,08/27/2010,2010-09-23,10/13/2010,07/26/2012,33,CHELSEA STREET,33 CHELSEA STREET,5155364,5079000090,Staten Island,33,CHELSEA STREET,33 CHELSEA STREET,5151964,5079000090,5,503,SI11,24401,31,51,,,false,,BBL geosupport,,40.5084104122696,-74.245460778884,0101000020E6100000777020A1B58F52C068D2A69713414440,2
520135755,New Building,BIB APP-013283. NEW 3 STORY MODULAR DETACHED SINGLE FAMILY HOME (BY OTHERS) W/ HELICAL PILES,1-2-3 FAMILY,Empty Lot,Residential: 1 & 2 Family,Residential,0,3,0,950,0,1,1,1,0,2018-11-21,2018-11-21,T- TCO,1,Complete,08/24/2018 12:00:00 AM,10/05/2017,10/05/2017,10/11/2017,2017-10-11,12/11/2017,,33,HEMPSTEAD AVENUE,33 HEMPSTEAD AVENUE,5054698,5038080004,Staten Island,33,HEMPSTEAD AVENUE,33 HEMPSTEAD AVENUE,5054698,5038080004,5,502,SI45,11202,31,50,,,false,,BBL geosupport,,40.5729851962399,-74.0921969575932,0101000020E6100000D369118EE68552C0A578339457494440,2
320273020,Alteration,MODIFY INTERIOR; EXTEND HORIZONTALLY; CONVERT FROM TWO TO THREE FAMILY DWELLING; OBTAIN CERTIFICATE OF OCCUPANCY,1-2-3 FAMILY,Residential: 1 & 2 Family,Residential: Multi-Family,Residential,3,3,2660,2977,2,3,1,0,,,,,,Withdrawn,02/28/2011 12:00:00 AM,02/15/2011,02/15/2011,,,,,33,PULASKI STREET,33 PULASKI STREET,3049303,3017700081,Brooklyn,33,PULASKI STREET,33 PULASKI STREET,3049303,3017700081,3,303,BK75,253,13,36,,,true,,BBL geosupport,,40.692469408091,-73.9504070519801,0101000020E61000001C891978D37C52C0959D6AD6A2584440,2
120307872,Alteration,FILING FOR AMENDED CERTIFICATE OF OCCUPANCY TO REFLECT HOTEL ROOMS ON EACH FLOOR.  MINOR CONSTRUCTION IN THE CELLAR TO CREATE OFFICES ACCESSORY TO EXISTING HOTEL. NO CHANGE TO EGRESS.,OTHERS,Hotel or Dormitory,Hotel or Dormitory,Residential,11,11,44180,44180,83,87,4,0,,,,,,In progress (last plan disapproved),05/07/2010 12:00:00 AM,03/30/2010,03/30/2010,,,,,33,WEST 55TH STREET,33 WEST 55TH STREET,1034822,1012710019,Manhattan,33,WEST 55 STREET,33 WEST 55 STREET,1034822,1012710019,1,105,MN17,104,02,04,true,,true,,BBL geosupport,change occ_init,40.7625067456497,-73.9763539633005,0101000020E6100000886C55957C7E52C0C1C52FD299614440,2
321136686,Alteration,CONVERT EXIST RESIDENTIAL BUILDING TO 2 FAMILY. HORIZONTAL EXTENSION AT THE RE AR YARD. OBTAIN NEW C OF O.,1-2-3 FAMILY,Residential,Residential: Multi-Family,Residential,3,3,2198,3018,2,3,1,0,,,,,,Withdrawn,10/08/2015 12:00:00 AM,07/14/2015,07/14/2015,,,,,343,53 ST,343 53 ST,3013868,3008060061,Brooklyn,343,53 STREET,343 53 STREET,3013868,3008060061,3,307,BK32,76,15,38,,,false,,BBL geosupport,,40.6455821903619,-74.0151749111012,0101000020E61000008DB930A0F88052C0FE3DED6FA2524440,2
320966291,Alteration,"PROPOSED CHANGE OF USE OF 1ST FLOOR FROM STORE TO STORES AND CHANGE OF USE ON 2ND FLOOR FROM MEDICAL OFFICE TO RESIDENTIAL APARTMENTS. WORK ON 2ND FLOOR ONL Y TO INCLUDE INTERIOR RENOVATION, MECHANICAL AND PLUMBING WORK.",OTHERS,Commercial,Residential: Multi-Family,Residential,3,3,9979,9979,3,7,4,0,,,,,,Withdrawn,07/22/2014 12:00:00 AM,05/07/2014,05/07/2014,,,,,343,KNICKERBOCKER AVENUE,343 KNICKERBOCKER AVENUE,3418132,3032470006,Brooklyn,343,KNICKERBOCKER AVENUE,343 KNICKERBOCKER AVENUE,3073856,3032470006,3,304,BK77,429,32,37,,,false,,BBL geosupport,,40.7011613412207,-73.9219709470681,0101000020E61000003F616E92017B52C097E1A2A7BF594440,2
520189885,Alteration,ADDITION OF SECOND FLOOR.  CONVERSION FROM 1 TO 2 FAMILY DWELLING.,1-2-3 FAMILY,Residential,Residential: 1 & 2 Family,Residential,1,2,1170,2831,1,2,1,1,0,2015-12-28,2015-12-28,C- CO,2,Complete,12/28/2015 12:00:00 AM,03/25/2014,03/25/2014,05/12/2014,2014-05-21,05/29/2014,12/28/2015,343,THORNYCROFT AVENUE,343 THORNYCROFT AVENUE,5067279,5052660101,Staten Island,343,THORNYCROFT AVENUE,343 THORNYCROFT AVENUE,5067279,5052660101,5,503,SI54,15601,31,51,,,false,,BBL geosupport,,40.5408694150207,-74.1579418460486,0101000020E6100000B5DC1DB81B8A52C0D37580353B454440,2
320174994,New Building,PROPOSED NEW BUILDING,OTHERS,Empty Lot,Residential: Multi-Family,Residential,0,6,0,28346,0,23,23,0,,,,,,Withdrawn,07/07/2010 12:00:00 AM,06/11/2010,06/15/2010,,,,,3440,GUIDER AVENUE,3440 GUIDER AVENUE,3395317,3088120137,Brooklyn,3428,GUIDER AVENUE,3428 GUIDER AVENUE,3395317,3088120137,3,313,BK19,61003,21,48,,,true,,BBL geosupport,,40.5827648179482,-73.9578868360479,0101000020E6100000108696044E7D52C06A2C9D09984A4440,2
421628689,Alteration,". CONVERT EXISTING 1 FAMILY DWELLING UNIT TO 2 FAMILY DWELLING UNITS. 1.MODIFY INTERIOR PARTITION WALLS AND STAIRS AND ADD 2 NEW BATHROOM(MIN.80SF)ON 1ST FL.3. INSTALL NEW TOILET,NEW LAV.SINK & NEW BATHTUB ON 1ST FL AND NEW SINK & NEW GAS STOVE ON 2ND FL.4. NEW 3 PIECE BATHROOM(NEW LAV SINK,1 TOILET, 1 NEW SHOWER ON CELLAR FL.5. AND 3FL BATHROOM",1-2-3 FAMILY,Residential,Residential: 1 & 2 Family,Residential,3,3,1520,1520,1,2,1,0,,,,,,Filed,05/01/2018 12:00:00 AM,05/01/2018,,,,,,34-49,72 STREET,34-49 72 STREET,4028912,4012590047,Queens,34-49,72 STREET,34-49 72 STREET,4028912,4012590047,4,403,QN28,291,30,25,,,false,,BBL geosupport,,40.7512912207662,-73.893774840184,0101000020E6100000FA24639B337952C0357B8B4F2A604440,2
220588898,New Building,PROPOSED TO ERECT A 6 STORY BUILDING.,OTHERS,Empty Lot,Residential: Multi-Family,Residential,0,6,0,82565,0,120,120,0,,,,,,Permit issued,05/25/2018 12:00:00 AM,03/22/2017,03/22/2017,09/08/2017,2017-09-21,04/11/2018,,3469,CANNON PLACE,3469 CANNON PLACE,2127285,2032580120,Bronx,3469,CANNON PLACE,3469 CANNON PLACE,2000000,2032580120,2,208,BX28,279,10,11,,,false,,BBL geosupport,,40.8817431905324,-73.8983824467694,0101000020E6100000340B17197F7952C05C67FBF5DC704440,2
320591114,New Building,"PROPOSED 2-FAMILY, 3 STORIES LOCATED IN R5 W/COMMERCIAL OVERLAY.INTERIOR LOT. LOT SIZE 25FT X 90FT.",1-2-3 FAMILY,Empty Lot,Residential: 1 & 2 Family,Residential,0,3,0,2796,0,2,2,2,0,2017-06-09,2017-06-28,C- CO,2,Complete,06/28/2017 12:00:00 AM,06/28/2013,07/09/2013,06/10/2014,2015-05-18,07/09/2015,06/28/2017,346,VAN BRUNT STREET,346 VAN BRUNT STREET,3008536,3005550023,Brooklyn,346,VAN BRUNT STREET,346 VAN BRUNT STREET,3008536,3005550023,3,306,BK33,53,15,38,,,false,,BBL geosupport,,40.6782461439941,-74.0122331958262,0101000020E6100000F1FFBD6DC88052C0E68B07C5D0564440,2
520103432,Alteration,CONVERT EXISTING 1 FAMILY RESIDENCE INTO 2 FAMILY RESIDENCE. INSTALL KITCHEN. CLOSE WALL AT STAIR BETWEEN 1ST AND 2ND FLOOR. NEW PARKING SPACE. PARTITION AND FINISH WORK. REMOVE EXISTING ABOVE GROUND SWIMMING POOL.,1-2-3 FAMILY,Residential: 1 & 2 Family,Residential: 1 & 2 Family,Residential,2,2,1932,1932,1,2,1,0,,,,,,Withdrawn,07/18/2012 12:00:00 AM,06/15/2012,06/15/2012,,,,,3472,RICHMOND AVENUE,3472 RICHMOND AVENUE,5074480,5056070006,Staten Island,3472,RICHMOND AVENUE,3472 RICHMOND AVENUE,5074480,5056070006,5,503,SI01,17012,31,51,,,true,,BBL geosupport,,40.5536609323327,-74.1685769046659,0101000020E6100000A619C9F6C98A52C089B8865CDE464440,2
321275099,New Building,PROPOSED NEW FOUR STORY & CELLAR RESIDENTIAL BUILDING.,1-2-3 FAMILY,Empty Lot,Residential: Multi-Family,Residential,0,4,0,7906,0,3,3,0,,,,,,In progress (last plan disapproved),05/03/2016 12:00:00 AM,11/18/2015,11/18/2015,,,,,347,WILLOUGHBY AVENUE,347 WILLOUGHBY AVENUE,3334947,3019130049,Brooklyn,347,WILLOUGHBY AVENUE,347 WILLOUGHBY AVENUE,3334947,3019130049,3,303,BK69,235,14,33,,,false,,BBL geosupport,,40.692972188215,-73.9570594435813,0101000020E6100000A1A04076407D52C0DFB50A50B3584440,2
320449742,New Building,NEW SEVEN (7) STORY MULTI-RESIDENCE WITH COMMERCIAL FIRST/CELLAR FLOOR BUILDING,OTHERS,Empty Lot,Residential: Multi-Family,Residential,0,7,0,4153,0,13,13,0,,,,,,In progress,08/20/2013 12:00:00 AM,03/16/2012,10/01/2012,08/20/2013,,,,349,KENT AVENUE,349 KENT AVENUE,3063395,3024410001,Brooklyn,349,KENT AVENUE,349 KENT AVENUE,3063395,3024410001,3,301,BK73,549,14,33,,true,true,,BBL geosupport,,40.7126391728708,-73.967399986361,0101000020E610000092E4A1E1E97D52C00EAAAAC2375B4440,2
121548879,Alteration,"RENOVATION OF THE BASEMENT WITH NEW PARTITIONS, DOORS, CEILING & INTERIOR FINISHES. INSTALLATION OF PLUMBING FIXTURES. CONVERT TO RESIDENTIAL APARTMENT AND SUPERINTENDENTS OFFICE AS PER PLANS. OPTING FOR PROFESSIONAL CERTIFICATION",OTHERS,Residential: Multi-Family,Residential: Multi-Family,Residential,4,5,455785,426215,5,6,1,1,0,2018-05-24,2018-05-24,C- CO,6,Complete,05/24/2018 12:00:00 AM,03/07/2013,03/07/2013,05/15/2013,2013-05-22,08/16/2013,05/24/2018,349,WEST 71 STREET,349 WEST 71 STREET,1030953,1011830015,Manhattan,349,WEST 71 STREET,349 WEST 71 STREET,1030953,1011830015,1,107,MN14,159,03,06,,,false,,BBL geosupport,,40.7799493109147,-73.9863369333547,0101000020E61000001AE6F124207F52C04C750761D5634440,2
322063645,New Building,NEW BUILDING ONE CAR GARAGE.,OTHERS,Garage/Miscellaneous,Garage/Miscellaneous,Residential,0,2,0,2552,0,1,1,0,,,,,,In progress (last plan disapproved),12/17/2018 12:00:00 AM,12/12/2018,12/12/2018,,,,,34,KINGS PLACE,34 KINGS PLACE,3178358,3066780087,Brooklyn,34,KINGS PLACE,34 KINGS PLACE,3178358,3066780087,3,311,BK29,412,21,44,,,false,,BBL geosupport,,40.6036406285504,-73.9753107274456,0101000020E61000004A74AF7D6B7E52C091149B18444D4440,2
321230020,New Building,"PROPOSED FIVE(5) STORY,(5) FAMILY CLASS A BUILDING WITH ACCESSORY STORAGE & MECHANICAL SPACES IN CELLAR",OTHERS,Empty Lot,Residential: Multi-Family,Residential,0,5,0,6350,0,5,5,0,,,,,,Permit issued,07/23/2018 12:00:00 AM,08/31/2015,08/31/2015,10/14/2016,2017-04-06,05/04/2017,,34,MASPETH AVENUE,34 MASPETH AVENUE,3425717,3029070009,Brooklyn,34,MASPETH AVENUE,34 MASPETH AVENUE,3000000,3029070009,3,301,BK90,477,14,34,,,false,,BBL geosupport,,40.7151990110142,-73.9413548846625,0101000020E610000088E38E283F7C52C0073825A48B5B4440,2
320597270,Alteration,PROPOSED HORIZONTAL AND VERTICAL EXTENSION TO AN EXISTING 3 STORY BUILDING.NEW INTERIOR LAYOUT AND NEW PLUMBING.PROPOSED CONVERSION FROM 3 TO 5 FAMILY DWELLING.SPRINKLER ENTIRE BUILDING  NEW COFO,OTHERS,Residential: Multi-Family,Residential: Multi-Family,Residential,3,4,3745,5837,3,5,2,0,,,,,,Withdrawn,07/16/2015 12:00:00 AM,12/11/2014,12/12/2014,,,,,351,PROSPECT PLACE,351 PROSPECT PLACE,3028574,3011530052,Brooklyn,351,PROSPECT PLACE,351 PROSPECT PLACE,3028574,3011530052,3,308,BK64,205,13,35,,,false,,BBL geosupport,,40.6770697722354,-73.9647635305474,0101000020E6100000C90489AFBE7D52C03C6EE838AA564440,2
220095439,Alteration,APPLICATION FILED TO AMEND CERTIFICATE OF OCCUPANCY # 37974 TO CONVERT 1 DR'S OFFICE INTO AN APARTMENT.,OTHERS,Residential,Residential: Multi-Family,Residential,6,6,80350,80350,85,86,1,0,,,,,,In progress,02/07/2011 12:00:00 AM,12/02/2010,12/02/2010,02/07/2011,,,,3520,OLINVILLE AVENUE,3520 OLINVILLE AVENUE,2057274,2046420006,Bronx,3520,OLINVILLE AVENUE,3520 OLINVILLE AVENUE,2057274,2046420006,2,212,BX44,378,11,12,,,true,,BBL geosupport,,40.8783663784502,-73.8675712844176,0101000020E61000006F61B549867752C0BBAC3A4F6E704440,2
320755321,New Building,NEW 3 STORY 2 DWELLING BUILDING,1-2-3 FAMILY,Empty Lot,Residential: 1 & 2 Family,Residential,0,3,0,4100,0,2,2,0,,,,,,In progress (last plan disapproved),04/16/2014 12:00:00 AM,05/01/2013,05/01/2013,,,,,352,E 5 STREET,352 E 5 STREET,3124669,3053370071,Brooklyn,352,EAST 5 STREET,352 EAST 5 STREET,3124669,3053370071,3,312,BK41,494,15,39,,,false,,BBL geosupport,,40.6437012586628,-73.9758624579792,0101000020E61000008D9ACF87747E52C0EC2C87CD64524440,2
320618060,New Building,THIS APPLICATION IS TO FILE A 7 FAMILY 4 STORY WITH CELLAR RESIDENCE,OTHERS,Empty Lot,Residential: Multi-Family,Residential,0,4,0,5099,0,7,7,7,0,2014-12-23,2015-07-27,C- CO,7,Complete,07/27/2015 12:00:00 AM,10/17/2012,10/17/2012,06/17/2013,2013-07-12,09/19/2013,07/27/2015,352,MONROE ST,352 MONROE ST,3398365,3018190042,Brooklyn,352,MONROE STREET,352 MONROE STREET,3398365,3018190042,3,303,BK75,265,13,36,,,false,,BBL geosupport,,40.686022547848,-73.9447219081509,0101000020E6100000A9D4E052767C52C0AEA93B96CF574440,2
220493589,New Building,APPLICATION FILED FOR APPROVAL OF NEW 4-STORY & CELLAR 28-UNIT RESIDENTIAL BUILDING,OTHERS,Empty Lot,Residential: Multi-Family,Residential,0,4,0,21048,0,28,28,28,0,2018-10-04,2018-12-27,T- TCO,28,Complete,08/03/2017 12:00:00 AM,12/18/2015,02/05/2016,05/30/2017,2017-08-02,08/03/2017,,3530,MICKLE AVENUE,3530 MICKLE AVENUE,2127276,2047270124,Bronx,3530,MICKLE AVENUE,3530 MICKLE AVENUE,2127276,2047270024,2,212,BX03,386,11,12,,,false,,BBL geosupport,,40.8798566642427,-73.8466099094562,0101000020E61000005D6554DB2E7652C0880BA7249F704440,2
220652176,Alteration,"PARTIAL DEMOLITION OF EXISTING BUILDING, HORIZONTAL AND VERTICAL ENLARGEMENT. CHANGE OF USE AND OCCUPANCY.",OTHERS,Commercial,Retail,Other,2,2,2628,9697,0,2,2,0,,,,,,Permit issued,12/06/2018 12:00:00 AM,06/26/2018,06/26/2018,10/09/2018,2018-12-06,,,3552,E. TREMONT AVENUE,3552 E. TREMONT AVENUE,2112375,2055310113,Bronx,3552,EAST TREMONT AVENUE,3552 EAST TREMONT AVENUE,2112375,2055310113,2,210,BX52,166,08,13,,,false,,BBL geosupport,,40.8297525448696,-73.825776197257,0101000020E610000031426884D97452C06AFED554356A4440,2
321385087,Alteration,PROPOSED HORIZONTAL ENLARGEMENT ON A 3 STORY BUILDING WITH CELLAR. OBTAIN NEW C OF O.,OTHERS,Residential,Residential: Multi-Family,Residential,3,3,2315,3589,2,4,2,0,,,,,,In progress (last plan disapproved),12/14/2018 12:00:00 AM,11/28/2018,11/29/2018,,,,,359,54TH STREET,359 54TH STREET,3014209,3008140052,Brooklyn,359,54 STREET,359 54 STREET,3014209,3008140052,3,307,BK32,76,20,38,,,false,,BBL geosupport,,40.6447949485448,-74.0153793513446,0101000020E6100000C1C3ACF9FB8052C0245010A488524440,2
520039306,New Building,PLANS AND APPLICATIONS FILED HEREWITH FOR A TWO FAMILY RESIDENCE FILED IN CONJUNCTION WITH BPP#520027328. NEW 10'-0' C.C. 357' FROM AMBOY ROAD. EQUIPMENT WORK TYPE FOR FENCE FILED UNDER 33 CHELSEA STREET. FILED IN CONJUNCT ION WITH DEMOLITION (DM) JOB # 520029610,1-2-3 FAMILY,Empty Lot,Residential: 1 & 2 Family,Residential,0,3,0,2250,0,2,2,2,0,2012-06-08,2012-06-08,C- CO,2,Complete,06/08/2012 12:00:00 AM,06/15/2010,06/15/2010,09/02/2010,,10/12/2010,06/08/2012,35,CHELSEA STREET,35 CHELSEA STREET,5151965,5079000088,Staten Island,35,CHELSEA STREET,35 CHELSEA STREET,5151965,5079000088,5,503,SI11,24401,31,51,,,false,,BBL geosupport,,40.5083041598523,-74.2454245436077,0101000020E61000008F1B2509B58F52C03B7E571C10414440,2
301575579,Alteration,"TO CONVERT 2ND FLOOR TO 3 APARTMENTS; , TO RENOVATE, 1ST 3RD. & 4TH FLOO R NEW PLUMBING FIXTURE AND WASTE LINE: A T 1ST FLOOR. AND NEW FL JOIST DUE TO WA ER DAMAGE TO OBTAIN A NEW C. OF O. SEE P LANS.",OTHERS,Residential,Residential,Residential,0,4,0,0,6,10,4,4,0,2011-06-10,2011-07-12,C- CO,10,Complete,07/12/2011 12:00:00 AM,07/31/2003,08/08/2003,09/08/2003,2003-10-14,10/15/2003,07/12/2011,361,BROADWAY,361 BROADWAY,3331238,3024630040,Brooklyn,359,BROADWAY,359 BROADWAY,3331238,3024630040,3,301,BK73,527,14,34,true,,false,,BBL geosupport,change u_init,40.7077400778739,-73.9551865398577,0101000020E61000002E91B9C6217D52C0B244143A975A4440,2
420662081,New Building,NYC BIB APP-012167. NEW 2 STORY MODULAR DETACHED TWO FAMILY HOME (BY OTHERS) ON OPEN FOUNDATION W/ HELICAL PILES.,1-2-3 FAMILY,Empty Lot,Residential: 1 & 2 Family,Residential,0,2,0,2356,0,2,2,0,,,,,,Permit issued,12/06/2018 12:00:00 AM,07/27/2017,07/27/2017,11/30/2017,2017-12-22,12/06/2018,,363,BARBADOES DRIVE,363 BARBADOES DRIVE,4303179,4160630015,Queens,363,BARBADOES DRIVE,363 BARBADOES DRIVE,4303179,4160630015,4,414,QN12,954,27,31,,,false,,BBL geosupport,,40.596427513461,-73.8036736612471,0101000020E6100000A2EDA6636F7352C0F85F9CBC574C4440,2
421658655,New Building,NEW FOUR (4) STORY WITH PENTHOUSE FOUR (4) DWELLING APARTMENT BUILDING WITH CONTRACTOR ESTABLISHMENT @ GROUND FLOOR,OTHERS,Empty Lot,Residential: Multi-Family,Residential,0,4,0,5211,0,4,4,0,,,,,,In progress (last plan disapproved),12/24/2018 12:00:00 AM,07/19/2018,07/19/2018,,,,,36-49,32 STREET,36-49 32 STREET,4007924,4006010014,Queens,36-49,32 STREET,36-49 32 STREET,4000000,4006010014,4,401,QN68,55,30,26,,,false,,BBL geosupport,,40.7549009184281,-73.9297036090813,0101000020E61000008DFE9043807B52C0442FE297A0604440,2
320573820,Alteration,GUT RENOVATION OF ENTIRE 4 STORY BUILDING; CONVERTING TO A 6 FAMILY 5 STORY BUILDING AS PER PLANS FILED HEREWITH,OTHERS,Residential,Residential: Multi-Family,Residential,4,5,3850,4554,2,6,4,4,0,2014-01-27,2014-01-27,C- CO,6,Complete,01/27/2014 12:00:00 AM,11/23/2012,11/23/2012,02/07/2013,2013-02-20,02/25/2013,01/27/2014,365,TOMPKINS AVENUE,365 TOMPKINS AVENUE,3051710,3018250003,Brooklyn,365,TOMPKINS AVENUE,365 TOMPKINS AVENUE,3051710,3018250003,3,303,BK75,267,13,36,,,false,,BBL geosupport,,40.685182927728,-73.9440088884145,0101000020E6100000E7B741A46A7C52C04A2FFD12B4574440,2
321736225,New Building,PROPOSED NEW 8 STORY RESIDENTIAL BUILDING.,OTHERS,Empty Lot,Residential: Multi-Family,Residential,0,8,0,18872,0,28,28,0,,,,,,In progress (last plan disapproved),05/25/2018 12:00:00 AM,03/29/2018,03/29/2018,,,,,368,LENOX ROAD,368 LENOX ROAD,3108061,3048530050,Brooklyn,368,LENOX ROAD,368 LENOX ROAD,3108061,3048530050,3,317,BK95,818,17,40,,,false,,BBL geosupport,,40.6539482810307,-73.9473553514927,0101000020E610000080165778A17C52C0B526C893B4534440,2
420653395,New Building,PROP. 2 FAMILY DETACHED NEW BUILDING.,1-2-3 FAMILY,Empty Lot,Residential: 1 & 2 Family,Residential,0,3,0,3943,0,2,2,0,,,,,,Withdrawn,06/03/2015 12:00:00 AM,02/11/2015,03/03/2015,,,,,37-17,98 STREET,37-17 98 STREET,4043950,4017610062,Queens,37-17,98 STREET,37-17 98 STREET,4043950,4017610062,4,403,QN26,409,24,21,,,false,,BBL geosupport,,40.7515981579754,-73.8684929305778,0101000020E6100000E2685F63957752C0801E525E34604440,2
421056047,New Building,PROP. 2 FAMILY DETACHED NEW BUILDING.,1-2-3 FAMILY,Empty Lot,Residential: 1 & 2 Family,Residential,0,3,0,4071,0,2,2,0,,,,,,Permit issued,04/21/2017 12:00:00 AM,06/09/2015,06/09/2015,08/07/2015,2015-11-13,03/23/2016,,37-21,98 STREET,37-21 98 STREET,4043949,4017610060,Queens,37-21,98 STREET,37-21 98 STREET,4043949,4017610060,4,403,QN26,409,24,21,,,false,,BBL geosupport,,40.7515078746294,-73.8684401245424,0101000020E6100000645CE385947752C0231CF86831604440,2
121424958,Alteration,FILING HEREWITH TO CHANGE THE USE FROM COMMERCIAL TO RESIDENTIAL FROM FLOORS 2 THROUGH 5 AND TO ADD 3 RESIDENTIAL FLOORS ABOVE EXISTING BUILDING  ZONING FILED HEREWITH FOR ZONING REVIEW AS PER THE LANDMARKS REQUIREMENTS FOR NEW FILING THE ADDITION,OTHERS,Retail,Residential: Multi-Family,Residential,5,8,26292,31175,0,6,6,0,,,,,,Withdrawn,11/15/2012 12:00:00 AM,10/26/2012,10/26/2012,,,,,372,BROADWAY,372 BROADWAY,1001865,1001720005,Manhattan,372,BROADWAY,372 BROADWAY,1001865,1001727505,1,101,MN24,31,02,01,,true,true,,BBL geosupport,,40.7175990075275,-74.0029119182064,0101000020E6100000C15D78B52F8052C07F7CC648DA5B4440,2
420848952,Alteration,NEW CERTIFICATE OF OCCUPANCY FOR A TWO FAMILY DWELLING. GENERAL RENOVATION.,1-2-3 FAMILY,Residential: 1 & 2 Family,Residential: 1 & 2 Family,Residential,2,2,2328,2328,1,2,1,1,0,2014-09-05,2014-09-05,C- CO,2,Complete,09/05/2014 12:00:00 AM,07/01/2013,07/01/2013,08/05/2013,2013-09-16,09/24/2013,09/05/2014,37-38,58 STREET,37-38 58 STREET,4027670,4012120030,Queens,37-38,58 STREET,37-38 58 STREET,4027670,4012120030,4,402,QN63,257,30,26,,,false,,BBL geosupport,,40.7491285601936,-73.9050995619089,0101000020E61000007581B626ED7952C0F443D571E35F4440,2
320597840,New Building,CONSTRUCT NEW FOUR STORY RESIDENTIAL BUILDING.,OTHERS,Empty Lot,Residential: Multi-Family,Residential,0,4,0,17500,0,8,8,0,,,,,,Filed,12/19/2014 12:00:00 AM,12/19/2014,,,,,,375,DEWITT AVE,375 DEWITT AVE,3421439,3038750050,Brooklyn,375,DE WITT AVENUE,375 DE WITT AVENUE,3000000,3038750051,3,305,BK82,1098,19,42,,,false,,BBL geosupport,,40.6564261439507,-73.8961188452788,0101000020E61000004D73DB025A7952C0F6409AC505544440,2
320690622,New Building,"ERECT A 3-STORY, 2-FAMILY NEW BUILDING",1-2-3 FAMILY,Empty Lot,Residential: 1 & 2 Family,Residential,0,3,0,3060,0,2,2,0,,,,,,Withdrawn,05/29/2013 12:00:00 AM,03/18/2013,03/18/2013,,,,,377,ESSEX STREET,377 ESSEX STREET,3252792,3040040006,Brooklyn,377,ESSEX STREET,377 ESSEX STREET,3252792,3040040006,3,305,BK82,1166,19,37,,,true,,BBL geosupport,,40.6747685593326,-73.8816252296571,0101000020E6100000282D3A8C6C7852C0F159EFD05E564440,2
320597877,New Building,CONSTRUCT NEW FOUR STORY RESIDENTIAL BUILDING.,OTHERS,Empty Lot,Residential: Multi-Family,Residential,0,4,0,17500,0,8,8,0,,,,,,Filed,12/19/2014 12:00:00 AM,12/19/2014,,,,,,379,DEWITT AVE,379 DEWITT AVE,3421440,3038750050,Brooklyn,379,DE WITT AVENUE,379 DE WITT AVENUE,3000000,3038750050,3,305,BK82,1098,19,42,,,false,,BBL geosupport,,40.6564401485452,-73.8960271064474,0101000020E61000005DA11382587952C040E4143B06544440,2
421614195,New Building,NEW 6 STORY TRANSIENT HOTEL,OTHERS,Empty Lot,Hotel or Dormitory,Other,0,6,0,9903,0,40,40,0,,,,,,In progress (last plan disapproved),07/18/2018 12:00:00 AM,04/03/2018,04/09/2018,,,,,38-23,28 STREET,38-23 28 STREET,4619480,4003850005,Queens,38-23,28 STREET,38-23 28 STREET,4000000,4003850005,4,401,QN68,31,30,26,,,false,,BBL geosupport,,40.7543183664314,-73.9345574362033,0101000020E6100000872EFEC9CF7B52C0274C15818D604440,2
